Year,Month,Origin,Destination,Trips,Base Fare,Revenue,CommuteTime_Mins,OD_Distance_km
2022,November,ORT,QUE,36379,16,582064,13,6.65
2022,November,SHA,QUE,56082,20,1121640,14,7.47
2022,November,BON,QUE,26099,20,521980,16,8.48
2022,November,GUA,QUE,30606,20,612120,17,9.2
2022,November,BUE,QUE,11449,24,274776,21,11.1
2022,November,AYA,QUE,36336,24,872064,24,12.33
2022,November,MAG,QUE,17018,24,408432,27,13.57
2022,November,TAF,QUE,41629,28,1165612,31,15.51
2022,December,NOR,QUE,36009,13,468117,3,1.23
2022,December,QUE,QUE,394,0,0,0,0
2022,December,GMA,QUE,6037,13,78481,2,0.98
2022,December,CUB,QUE,57874,13,752362,6,2.91
2022,December,SAN,QUE,8161,16,130576,9,4.31
2022,December,ORT,QUE,38240,16,611840,13,6.65
2022,December,SHA,QUE,57844,20,1156880,14,7.47
2022,December,BON,QUE,24600,20,492000,16,8.48
2022,December,GUA,QUE,32309,20,646180,17,9.2
2022,December,BUE,QUE,11154,24,267696,21,11.1
2022,December,AYA,QUE,37239,24,893736,24,12.33
2022,December,MAG,QUE,16703,24,400872,27,13.57
2022,December,TAF,QUE,51792,28,1450176,31,15.51
2022,January,NOR,GMA,18958,13,246454,5,2.21
2022,January,QUE,GMA,4787,13,62231,2,0.98
2022,January,GMA,GMA,228,0,0,0,0
2022,January,CUB,GMA,27207,13,353691,4,1.93
2022,January,SAN,GMA,17641,13,229333,7,3.33
2022,January,ORT,GMA,59295,16,948720,11,5.67
2022,January,SHA,GMA,83141,16,1330256,12,6.49
2022,January,BON,GMA,34154,20,683080,14,7.5
2022,January,GUA,GMA,48120,20,962400,15,8.22
2022,January,BUE,GMA,17946,20,358920,19,10.12
2022,January,AYA,GMA,48864,24,1172736,22,11.35
2022,January,MAG,GMA,18810,24,451440,25,12.59
2022,January,TAF,GMA,62391,24,1497384,29,14.53
2022,February,NOR,GMA,20850,13,271050,5,2.21
2022,February,QUE,GMA,5094,13,66222,2,0.98
2022,February,GMA,GMA,266,0,0,0,0
2022,February,CUB,GMA,30664,13,398632,4,1.93
2022,February,SAN,GMA,19045,13,247585,7,3.33
2022,February,ORT,GMA,63166,16,1010656,11,5.67
2022,February,SHA,GMA,88456,16,1415296,12,6.49
2022,February,BON,GMA,35294,20,705880,14,7.5
2022,February,GUA,GMA,51238,20,1024760,15,8.22
2022,February,BUE,GMA,20850,20,417000,19,10.12
2022,February,AYA,GMA,52996,24,1271904,22,11.35
2022,February,MAG,GMA,20143,24,483432,25,12.59
2022,February,TAF,GMA,69629,24,1671096,29,14.53
2022,March,NOR,GMA,14106,13,183378,5,2.21
2022,March,QUE,GMA,3986,13,51818,2,0.98
2022,March,GMA,GMA,369,0,0,0,0
2022,March,CUB,GMA,21675,13,281775,4,1.93
2022,March,SAN,GMA,16007,13,208091,7,3.33
2022,March,ORT,GMA,61202,16,979232,11,5.67
2022,March,SHA,GMA,75747,16,1211952,12,6.49
2022,March,BON,GMA,27981,20,559620,14,7.5
2022,March,GUA,GMA,34688,20,693760,15,8.22
2022,March,BUE,GMA,20181,20,403620,19,10.12
2022,March,AYA,GMA,44719,24,1073256,22,11.35
2022,March,MAG,GMA,16873,24,404952,25,12.59
2022,March,TAF,GMA,37330,24,895920,29,14.53
2022,April,NOR,GMA,33130,13,430690,5,2.21
2022,April,QUE,GMA,11411,13,148343,2,0.98
2022,April,GMA,GMA,1685,0,0,0,0
2022,April,CUB,GMA,49941,13,649233,4,1.93
2022,April,SAN,GMA,24478,13,318214,7,3.33
2022,April,ORT,GMA,83156,16,1330496,11,5.67
2022,April,SHA,GMA,109039,16,1744624,12,6.49
2022,April,BON,GMA,43925,20,878500,14,7.5
2022,April,GUA,GMA,68062,20,1361240,15,8.22
2022,April,BUE,GMA,30740,20,614800,19,10.12
2022,April,AYA,GMA,74815,24,1795560,22,11.35
2022,April,MAG,GMA,27673,24,664152,25,12.59
2022,April,TAF,GMA,103733,24,2489592,29,14.53
2022,May,NOR,GMA,44271,13,575523,5,2.21
2022,May,QUE,GMA,19503,13,253539,2,0.98
2022,May,GMA,GMA,3762,0,0,0,0
2022,May,CUB,GMA,71881,13,934453,4,1.93
2022,May,SAN,GMA,30673,13,398749,7,3.33
2022,May,ORT,GMA,104775,16,1676400,11,5.67
2022,May,SHA,GMA,140736,16,2251776,12,6.49
2022,May,BON,GMA,55129,20,1102580,14,7.5
2022,May,GUA,GMA,87289,20,1745780,15,8.22
2022,May,BUE,GMA,37803,20,756060,19,10.12
2022,May,AYA,GMA,98216,24,2357184,22,11.35
2022,May,MAG,GMA,35550,24,853200,25,12.59
2022,May,TAF,GMA,125869,24,3020856,29,14.53
2022,June,NOR,GMA,51042,13,663546,5,2.21
2022,June,QUE,GMA,25016,13,325208,2,0.98
2022,June,GMA,GMA,5887,0,0,0,0
2022,June,CUB,GMA,86943,13,1130259,4,1.93
2022,June,SAN,GMA,33289,13,432757,7,3.33
2022,June,ORT,GMA,116266,16,1860256,11,5.67
2022,June,SHA,GMA,151743,16,2427888,12,6.49
2022,June,BON,GMA,57072,20,1141440,14,7.5
2022,June,GUA,GMA,92379,20,1847580,15,8.22
2022,June,BUE,GMA,42012,20,840240,19,10.12
2022,June,AYA,GMA,102251,24,2454024,22,11.35
2022,June,MAG,GMA,38255,24,918120,25,12.59
2022,June,TAF,GMA,135623,24,3254952,29,14.53
2022,July,NOR,GMA,37628,13,489164,5,2.21
2022,July,QUE,GMA,14095,13,183235,2,0.98
2022,July,GMA,GMA,925,0,0,0,0
2022,July,CUB,GMA,67011,13,871143,4,1.93
2022,July,SAN,GMA,30692,13,398996,7,3.33
2022,July,ORT,GMA,104909,16,1678544,11,5.67
2022,July,SHA,GMA,141409,16,2262544,12,6.49
2022,July,BON,GMA,51609,20,1032180,14,7.5
2022,July,GUA,GMA,77020,20,1540400,15,8.22
2022,July,BUE,GMA,34049,20,680980,19,10.12
2022,July,AYA,GMA,82545,24,1981080,22,11.35
2022,July,MAG,GMA,33058,24,793392,25,12.59
2022,July,TAF,GMA,105332,24,2527968,29,14.53
2022,August,NOR,GMA,34369,13,446797,5,2.21
2022,August,QUE,GMA,12838,13,166894,2,0.98
2022,August,GMA,GMA,578,0,0,0,0
2022,August,CUB,GMA,63609,13,826917,4,1.93
2022,August,SAN,GMA,31311,13,407043,7,3.33
2022,August,ORT,GMA,105513,16,1688208,11,5.67
2022,August,SHA,GMA,143417,16,2294672,12,6.49
2022,August,BON,GMA,53238,20,1064760,14,7.5
2022,August,GUA,GMA,75748,20,1514960,15,8.22
2022,August,BUE,GMA,33646,20,672920,19,10.12
2022,August,AYA,GMA,80806,24,1939344,22,11.35
2022,August,MAG,GMA,33863,24,812712,25,12.59
2022,August,TAF,GMA,100524,24,2412576,29,14.53
2022,September,NOR,GMA,31827,13,413751,5,2.21
2022,September,QUE,GMA,12140,13,157820,2,0.98
2022,September,GMA,GMA,447,0,0,0,0
2022,September,CUB,GMA,59734,13,776542,4,1.93
2022,September,SAN,GMA,30263,13,393419,7,3.33
2022,September,ORT,GMA,101524,16,1624384,11,5.67
2022,September,SHA,GMA,139607,16,2233712,12,6.49
2022,September,BON,GMA,51854,20,1037080,14,7.5
2022,September,GUA,GMA,69073,20,1381460,15,8.22
2022,September,BUE,GMA,32014,20,640280,19,10.12
2022,September,AYA,GMA,74880,24,1797120,22,11.35
2022,September,MAG,GMA,32356,24,776544,25,12.59
2022,September,TAF,GMA,88861,24,2132664,29,14.53
2022,October,NOR,GMA,32116,13,417508,5,2.21
2022,October,QUE,GMA,11652,13,151476,2,0.98
2022,October,GMA,GMA,470,0,0,0,0
2022,October,CUB,GMA,62346,13,810498,4,1.93
2022,October,SAN,GMA,31446,13,408798,7,3.33
2022,October,ORT,GMA,102778,16,1644448,11,5.67
2022,October,SHA,GMA,144668,16,2314688,12,6.49
2022,October,BON,GMA,54608,20,1092160,14,7.5
2022,October,GUA,GMA,69974,20,1399480,15,8.22
2022,October,BUE,GMA,30690,20,613800,19,10.12
2022,October,AYA,GMA,75172,24,1804128,22,11.35
2022,October,MAG,GMA,32795,24,787080,25,12.59
2022,October,TAF,GMA,89958,24,2158992,29,14.53
2022,November,NOR,GMA,31540,13,410020,5,2.21
2022,November,QUE,GMA,11231,13,146003,2,0.98
2022,November,GMA,GMA,734,0,0,0,0
2022,November,CUB,GMA,60687,13,788931,4,1.93
2022,November,SAN,GMA,30697,13,399061,7,3.33
2022,November,ORT,GMA,99528,16,1592448,11,5.67
2022,November,SHA,GMA,140274,16,2244384,12,6.49
2022,November,BON,GMA,53150,20,1063000,14,7.5
2022,November,GUA,GMA,68783,20,1375660,15,8.22
2022,November,BUE,GMA,29314,20,586280,19,10.12
2022,November,AYA,GMA,73902,24,1773648,22,11.35
2022,November,MAG,GMA,32813,24,787512,25,12.59
2022,November,TAF,GMA,88643,24,2127432,29,14.53
2022,December,NOR,GMA,33007,13,429091,5,2.21
2022,December,QUE,GMA,11641,13,151333,2,0.98
2022,December,GMA,GMA,479,0,0,0,0
2022,December,CUB,GMA,62931,13,818103,4,1.93
2022,December,SAN,GMA,30685,13,398905,7,3.33
2022,December,ORT,GMA,98978,16,1583648,11,5.67
2022,December,SHA,GMA,143411,16,2294576,12,6.49
2022,December,BON,GMA,51273,20,1025460,14,7.5
2022,December,GUA,GMA,72566,20,1451320,15,8.22
2022,December,BUE,GMA,27545,20,550900,19,10.12
2022,December,AYA,GMA,73839,24,1772136,22,11.35
2022,December,MAG,GMA,31633,24,759192,25,12.59
2022,December,TAF,GMA,105407,24,2529768,29,14.53
2022,January,NOR,CUB,68156,16,1090496,9,4.14
2022,January,QUE,CUB,26023,13,338299,6,2.91
2022,January,GMA,CUB,30149,13,391937,4,1.93
2022,January,CUB,CUB,828,0,0,0,0
2022,January,SAN,CUB,8803,13,114439,3,1.4
2022,January,ORT,CUB,52629,13,684177,7,3.74
2022,January,SHA,CUB,75296,16,1204736,8,4.56
2022,January,BON,CUB,38230,16,611680,10,5.57
2022,January,GUA,CUB,63202,20,1264040,11,6.29
2022,January,BUE,CUB,18987,20,379740,15,8.19
2022,January,AYA,CUB,60922,20,1218440,18,9.42
2022,January,MAG,CUB,25790,24,618960,21,10.66
2022,January,TAF,CUB,99580,24,2389920,25,12.6
2022,February,NOR,CUB,76673,16,1226768,9,4.14
2022,February,QUE,CUB,28545,13,371085,6,2.91
2022,February,GMA,CUB,32680,13,424840,4,1.93
2022,February,CUB,CUB,853,0,0,0,0
2022,February,SAN,CUB,9663,13,125619,3,1.4
2022,February,ORT,CUB,57249,13,744237,7,3.74
2022,February,SHA,CUB,80316,16,1285056,8,4.56
2022,February,BON,CUB,40763,16,652208,10,5.57
2022,February,GUA,CUB,67291,20,1345820,11,6.29
2022,February,BUE,CUB,21545,20,430900,15,8.19
2022,February,AYA,CUB,67703,20,1354060,18,9.42
2022,February,MAG,CUB,27535,24,660840,21,10.66
2022,February,TAF,CUB,110619,24,2654856,25,12.6
2022,March,NOR,CUB,57376,16,918016,9,4.14
2022,March,QUE,CUB,20950,13,272350,6,2.91
2022,March,GMA,CUB,22860,13,297180,4,1.93
2022,March,CUB,CUB,1020,0,0,0,0
2022,March,SAN,CUB,7860,13,102180,3,1.4
2022,March,ORT,CUB,53019,13,689247,7,3.74
2022,March,SHA,CUB,66840,16,1069440,8,4.56
2022,March,BON,CUB,34005,16,544080,10,5.57
2022,March,GUA,CUB,42836,20,856720,11,6.29
2022,March,BUE,CUB,19323,20,386460,15,8.19
2022,March,AYA,CUB,54229,20,1084580,18,9.42
2022,March,MAG,CUB,22006,24,528144,21,10.66
2022,March,TAF,CUB,56337,24,1352088,25,12.6
2022,April,NOR,CUB,127820,16,2045120,9,4.14
2022,April,QUE,CUB,43816,13,569608,6,2.91
2022,April,GMA,CUB,52685,13,684905,4,1.93
2022,April,CUB,CUB,4064,0,0,0,0
2022,April,SAN,CUB,14675,13,190775,3,1.4
2022,April,ORT,CUB,79526,13,1033838,7,3.74
2022,April,SHA,CUB,112584,16,1801344,8,4.56
2022,April,BON,CUB,57097,16,913552,10,5.57
2022,April,GUA,CUB,93853,20,1877060,11,6.29
2022,April,BUE,CUB,31384,20,627680,15,8.19
